document_id,word,TF,DF,IDF,TF-IDF
49,rese,0.0667,1,7.0753,0.4717
49,scammer,0.0667,1,7.0753,0.4717
49,selfpromoting,0.0667,1,7.0753,0.4717
50,a,0.0588,191,2.511,0.1477
50,the,0.1176,295,2.0781,0.2445
50,at,0.0588,45,3.9399,0.2318
50,for,0.1176,152,2.7381,0.3221
50,today,0.0588,10,5.3706,0.3159
50,530,0.0588,1,7.0753,0.4162
50,campaignspeakupae,0.0588,1,7.0753,0.4162
50,jbr,0.0588,1,7.0753,0.4162
50,join,0.0588,3,6.3822,0.3754
50,orange,0.0588,2,6.6699,0.3923
50,orangetheworld,0.0588,2,6.6699,0.3923
50,performance,0.0588,1,7.0753,0.4162
50,special,0.0588,4,6.1591,0.3623
50,us,0.0588,29,4.3673,0.2569
50,walk,0.0588,3,6.3822,0.3754
51,have,0.0556,49,3.8565,0.2142
51,are,0.0556,59,3.6741,0.2041
51,you,0.0556,79,3.3865,0.1881
51,me,0.0556,27,4.4363,0.2465
51,cabbage,0.0556,1,7.0753,0.3931
51,christ,0.0556,1,7.0753,0.3931
51,elmo,0.0556,1,7.0753,0.3931
51,fun,0.0556,3,6.3822,0.3546
51,hatchimals,0.0556,12,5.2035,0.2891
51,if,0.0556,29,4.3673,0.2426
51,kids,0.0556,1,7.0753,0.3931
51,patch,0.0556,1,7.0753,0.3931
51,seasonal,0.0556,1,7.0753,0.3931
51,some,0.0556,17,4.8781,0.271
51,teachecon,0.0556,1,7.0753,0.3931
51,tickle,0.0556,1,7.0753,0.3931
51,todays,0.0556,1,7.0753,0.3931
51,wanna,0.0556,5,5.9767,0.332
52,of,0.0909,180,2.57,0.2336
52,by,0.0909,43,3.9843,0.3622
52,me,0.0909,27,4.4363,0.4033
52,i,0.0909,114,3.0236,0.2749
52,that,0.0909,74,3.451,0.3137
52,this,0.0909,78,3.399,0.309
52,altrightists,0.0909,3,6.3822,0.5802
52,attacked,0.0909,2,6.6699,0.6064
52,got,0.0909,8,5.5713,0.5065
52,reminds,0.0909,1,7.0753,0.6432
52,time,0.0909,14,5.0604,0.46
53,a,0.125,191,2.511,0.3139
53,the,0.0625,295,2.0781,0.1299
53,of,0.125,180,2.57,0.3212
53,i,0.0625,114,3.0236,0.189
53,for,0.0625,152,2.7381,0.1711
53,would,0.0625,18,4.8241,0.3015
53,on,0.0625,108,3.0771,0.1923
53,poroshenko,0.0625,5,5.9767,0.3735
53,gave,0.0625,3,6.3822,0.3989
53,liberation,0.0625,1,7.0753,0.4422
53,medal,0.0625,1,7.0753,0.4422
53,odessa,0.0625,2,6.6699,0.4169
53,place,0.0625,5,5.9767,0.3735
53,saakashvili,0.0625,5,5.9767,0.3735
54,at,0.0909,45,3.9399,0.3582
54,and,0.0909,147,2.7713,0.2519
54,good,0.0909,22,4.633,0.4212
54,today,0.0909,10,5.3706,0.4882
54,doing,0.0909,9,5.4659,0.4969
54,her,0.0909,14,5.0604,0.46
54,thankyouobama,0.0909,15,4.9959,0.4542
54,growling,0.0909,1,7.0753,0.6432
54,kierra,0.0909,1,7.0753,0.6432
54,look,0.0909,15,4.9959,0.4542
54,singing,0.0909,1,7.0753,0.6432
55,is,0.05,163,2.6686,0.1334
55,the,0.15,295,2.0781,0.3117
55,of,0.05,180,2.57,0.1285
55,in,0.05,149,2.7579,0.1379
55,that,0.05,74,3.451,0.1726
55,mannequinchallenge,0.05,8,5.5713,0.2786
55,here,0.05,16,4.9353,0.2468
55,doing,0.05,9,5.4659,0.2733
55,cancelled,0.05,1,7.0753,0.3538
55,challenge,0.05,1,7.0753,0.3538
55,great,0.05,17,4.8781,0.2439
55,island,0.05,1,7.0753,0.3538
55,mannequin,0.05,2,6.6699,0.3335
55,means,0.05,7,5.6891,0.2845
55,rhode,0.05,1,7.0753,0.3538
55,shit,0.05,3,6.3822,0.3191
55,state,0.05,4,6.1591,0.308
55,taylor,0.05,3,6.3822,0.3191
56,my,0.1429,49,3.8565,0.5509
56,by,0.1429,43,3.9843,0.5692
56,books,0.1429,3,6.3822,0.9117
56,castrohttpstco2hgt23jygzfidelcastro,0.1429,1,7.0753,1.0108
56,fidel,0.1429,4,6.1591,0.8799
56,life,0.1429,12,5.2035,0.7434
56,mylife,0.1429,1,7.0753,1.0108
57,my,0.2,49,3.8565,0.7713
57,new,0.2,19,4.7728,0.9546
57,fav,0.2,1,7.0753,1.4151
57,series,0.2,2,6.6699,1.334
57,thisisus,0.2,10,5.3706,1.0741
58,is,0.05,163,2.6686,0.1334
58,the,0.05,295,2.0781,0.1039
58,to,0.05,227,2.3391,0.117
58,of,0.05,180,2.57,0.1285
58,are,0.05,59,3.6741,0.1837
58,up,0.05,31,4.3028,0.2151
58,who,0.05,25,4.5104,0.2255
58,out,0.05,28,4.4012,0.2201
58,it,0.05,70,3.5058,0.1753
58,cant,0.05,9,5.4659,0.2733
58,decadent,0.05,1,7.0753,0.3538
58,deplora,0.05,1,7.0753,0.3538
58,deviant,0.05,1,7.0753,0.3538
58,dilettantes,0.05,1,7.0753,0.3538
58,misruleno,0.05,1,7.0753,0.3538
58,our,0.05,19,4.7728,0.2386
58,own,0.05,6,5.8226,0.2911
58,sexually,0.05,1,7.0753,0.3538
58,touch,0.05,3,6.3822,0.3191
58,we,0.05,41,4.0308,0.2015
59,with,0.0909,67,3.549,0.3226
59,at,0.0909,45,3.9399,0.3582
59,efron,0.0909,7,5.6891,0.5172
59,zac,0.0909,7,5.6891,0.5172
59,look,0.0909,15,4.9959,0.4542
59,2,0.0909,15,4.9959,0.4542
59,first,0.0909,10,5.3706,0.4882
59,neighbors,0.0909,3,6.3822,0.5802
59,photo,0.0909,7,5.6891,0.5172
59,shirtless,0.0909,1,7.0753,0.6432
59,zacefron,0.0909,3,6.3822,0.5802
60,about,0.0455,37,4.1309,0.1878
60,are,0.0455,59,3.6741,0.167
60,how,0.0455,41,4.0308,0.1832
60,in,0.0909,149,2.7579,0.2507
60,its,0.0455,34,4.2131,0.1915
60,it,0.0455,70,3.5058,0.1594
60,that,0.0455,74,3.451,0.1569
60,were,0.0455,14,5.0604,0.23
60,if,0.0455,29,4.3673,0.1985
60,means,0.0455,7,5.6891,0.2586
60,born,0.0455,1,7.0753,0.3216
60,conceived,0.0455,1,7.0753,0.3216
60,day,0.0455,13,5.1294,0.2332
60,februaryvalentines,0.0455,1,7.0753,0.3216
60,incredible,0.0455,2,6.6699,0.3032
60,many,0.0455,12,5.2035,0.2365
60,november,0.0455,1,7.0753,0.3216
60,people,0.0455,32,4.272,0.1942
60,they,0.0455,30,4.3345,0.197
60,think,0.0455,16,4.9353,0.2243
60,u,0.0455,14,5.0604,0.23
61,the,0.0417,295,2.0781,0.0866
61,up,0.0417,31,4.3028,0.1793
61,you,0.0417,79,3.3865,0.1411
61,he,0.0417,32,4.272,0.178
61,i,0.0417,114,3.0236,0.126
61,so,0.0417,43,3.9843,0.166
61,out,0.0417,28,4.4012,0.1834
61,then,0.0417,6,5.8226,0.2426
61,when,0.0417,22,4.633,0.193
61,it,0.0417,70,3.5058,0.1461
61,cause,0.0417,4,6.1591,0.2566
61,your,0.0417,32,4.272,0.178
61,called,0.0417,4,6.1591,0.2566
61,dnc,0.0417,1,7.0753,0.2948
61,michael,0.0417,5,5.9767,0.249
61,moore,0.0417,4,6.1591,0.2566
61,mooreder,0.0833,1,7.0753,0.5896
61,picks,0.0417,1,7.0753,0.2948
61,tells,0.0417,1,7.0753,0.2948
61,usefulnewverbs,0.0417,1,7.0753,0.2948
61,was,0.0417,41,4.0308,0.168
61,wrecks,0.0417,1,7.0753,0.2948
61,ya,0.0417,2,6.6699,0.2779
62,is,0.0714,163,2.6686,0.1906
62,no,0.0714,23,4.5904,0.3279
62,there,0.0714,8,5.5713,0.3979
62,2a,0.0714,2,6.6699,0.4764
62,fact,0.0714,3,6.3822,0.4559
62,gun,0.0714,12,5.2035,0.3717
62,loophole,0.0714,1,7.0753,0.5054
62,nra,0.0714,1,7.0753,0.5054
62,online,0.0714,3,6.3822,0.4559
62,pjnet,0.0714,4,6.1591,0.4399
62,read,0.0714,7,5.6891,0.4064
62,tcot,0.0714,5,5.9767,0.4269
62,teaparty,0.0714,1,7.0753,0.5054
62,tgdn,0.0714,1,7.0753,0.5054
63,a,0.0833,191,2.511,0.2092
63,user,0.1667,347,1.9163,0.3194
63,i,0.0833,114,3.0236,0.252
63,5,0.0833,15,4.9959,0.4163
63,from,0.0833,48,3.8767,0.3231
63,analysis,0.0833,1,7.0753,0.5896
63,e3,0.0833,1,7.0753,0.5896
63,gameplay,0.0833,1,7.0753,0.5896
63,liked,0.0833,7,5.6891,0.4741
63,persona,0.0833,6,5.8226,0.4852
63,video,0.0833,9,5.4659,0.4555
64,a,0.05,191,2.511,0.1255
64,about,0.1,37,4.1309,0.4131
64,have,0.05,49,3.8565,0.1928
64,the,0.05,295,2.0781,0.1039
64,not,0.05,57,3.7081,0.1854
64,in,0.05,149,2.7579,0.1379
64,trump,0.05,61,3.6414,0.1821
64,fossil,0.05,12,5.2035,0.2602
64,fuels,0.05,11,5.2836,0.2642
64,them,0.05,13,5.1294,0.2565
64,can,0.05,37,4.1309,0.2065
64,clue,0.1,1,7.0753,0.7075
64,does,0.05,10,5.3706,0.2685
64,donald,0.05,8,5.5713,0.2786
64,global,0.05,1,7.0753,0.3538
64,maybe,0.05,5,5.9767,0.2988
64,rockefellers,0.05,1,7.0753,0.3538
64,warming,0.05,1,7.0753,0.3538
65,the,0.0769,295,2.0781,0.1599
65,to,0.0769,227,2.3391,0.1799
65,user,0.2308,347,1.9163,0.4422
65,that,0.0769,74,3.451,0.2655
65,nbawards,0.0769,11,5.2836,0.4064
65,matter,0.0769,4,6.1591,0.4738
65,bare,0.0769,1,7.0753,0.5443
65,latest,0.0769,10,5.3706,0.4131
65,nodapl,0.0769,4,6.1591,0.4738
65,thanks,0.0769,8,5.5713,0.4286
65,thoughts,0.0769,2,6.6699,0.5131
66,its,0.1429,34,4.2131,0.6019
66,mannequinchallenge,0.1429,8,5.5713,0.7959
66,only,0.1429,17,4.8781,0.6969
66,10,0.1429,4,6.1591,0.8799
66,our,0.1429,19,4.7728,0.6818
66,secs,0.1429,1,7.0753,1.0108
66,tho,0.1429,1,7.0753,1.0108
67,about,0.0476,37,4.1309,0.1967
67,the,0.0476,295,2.0781,0.099
67,and,0.0476,147,2.7713,0.132
67,are,0.0476,59,3.6741,0.175
67,not,0.0476,57,3.7081,0.1766
67,stop,0.0476,8,5.5713,0.2653
67,that,0.0476,74,3.451,0.1643
67,us,0.0476,29,4.3673,0.208
67,they,0.0476,30,4.3345,0.2064
67,was,0.0476,41,4.0308,0.1919
67,borders,0.0476,1,7.0753,0.3369
67,brexit,0.0476,8,5.5713,0.2653
67,bullshit,0.0476,2,6.6699,0.3176
67,bullshiting,0.0476,1,7.0753,0.3369
67,closing,0.0476,1,7.0753,0.3369
67,funny,0.0476,5,5.9767,0.2846
67,leaving,0.0476,2,6.6699,0.3176
67,market,0.0476,2,6.6699,0.3176
67,saying,0.0476,5,5.9767,0.2846
67,single,0.0476,4,6.1591,0.2933
67,tv,0.0476,3,6.3822,0.3039
68,a,0.1333,191,2.511,0.3348
68,is,0.1333,163,2.6686,0.3558
68,to,0.0667,227,2.3391,0.1559
68,trying,0.0667,3,6.3822,0.4255
68,say,0.0667,11,5.2836,0.3522
68,when,0.0667,22,4.633,0.3089
68,many,0.0667,12,5.2035,0.3469
68,emotionally,0.0667,1,7.0753,0.4717
68,engage,0.0667,1,7.0753,0.4717
68,person,0.1333,4,6.1591,0.8212
68,reacting,0.0667,1,7.0753,0.4717
68,rightists,0.0667,9,5.4659,0.3644
69,go,0.0909,21,4.6775,0.4252
69,westworld,0.0909,8,5.5713,0.5065
69,2,0.0909,15,4.9959,0.4542
69,incredible,0.0909,2,6.6699,0.6064
69,finale,0.0909,1,7.0753,0.6432
69,gonna,0.0909,4,6.1591,0.5599
69,season,0.1818,2,6.6699,1.2127
69,wheres,0.0909,1,7.0753,0.6432
69,yeah,0.0909,8,5.5713,0.5065
69,yo,0.0909,2,6.6699,0.6064
70,the,0.0625,295,2.0781,0.1299
70,are,0.0625,59,3.6741,0.2296
70,by,0.0625,43,3.9843,0.249
70,in,0.0625,149,2.7579,0.1724
70,so,0.0625,43,3.9843,0.249
70,being,0.0625,13,5.1294,0.3206
70,country,0.0625,7,5.6891,0.3556
70,many,0.0625,12,5.2035,0.3252
70,across,0.0625,1,7.0753,0.4422
70,affected,0.0625,1,7.0753,0.4422
70,companies,0.0625,2,6.6699,0.4169
70,lower,0.0625,2,6.6699,0.4169
70,numbers,0.0625,3,6.3822,0.3989
70,pharmaceutical,0.0625,1,7.0753,0.4422
70,states,0.0625,3,6.3822,0.3989
70,these,0.0625,9,5.4659,0.3416
71,new,0.1111,19,4.7728,0.5303
71,over,0.1111,15,4.9959,0.5551
71,amid,0.1111,1,7.0753,0.7861
71,fetal,0.1111,1,7.0753,0.7861
71,lawsuit,0.1111,1,7.0753,0.7861
71,possible,0.1111,4,6.1591,0.6843
71,remains,0.1111,4,6.1591,0.6843
71,rules,0.1111,2,6.6699,0.7411
71,texas,0.1111,2,6.6699,0.7411
72,is,0.2,163,2.6686,0.5337
72,the,0.2,295,2.0781,0.4156
72,bob,0.2,12,5.2035,1.0407
72,dylan,0.2,9,5.4659,1.0932
72,greatest,0.2,4,6.1591,1.2318
73,have,0.0588,49,3.8565,0.2269
73,user,0.0588,347,1.9163,0.1127
73,by,0.0588,43,3.9843,0.2344
73,on,0.0588,108,3.0771,0.181
73,it,0.0588,70,3.5058,0.2062
73,this,0.0588,78,3.399,0.1999
73,we,0.0588,41,4.0308,0.2371
73,was,0.0588,41,4.0308,0.2371
73,bc,0.0588,3,6.3822,0.3754
73,cuba,0.0588,9,5.4659,0.3215
73,embargo,0.0588,9,5.4659,0.3215
73,lifted,0.0588,1,7.0753,0.4162
73,logic,0.0588,1,7.0753,0.4162
73,long,0.0588,3,6.3822,0.3754
73,policy,0.0588,4,6.1591,0.3623
73,shouldnt,0.0588,4,6.1591,0.3623
73,standing,0.0588,1,7.0753,0.4162
74,the,0.05,295,2.0781,0.1039
74,and,0.05,147,2.7713,0.1386
74,for,0.05,152,2.7381,0.1369
74,voting,0.05,5,5.9767,0.2988
74,in,0.1,149,2.7579,0.2758
74,an,0.05,25,4.5104,0.2255
74,they,0.05,30,4.3345,0.2167
74,anyone,0.05,8,5.5713,0.2786
74,else,0.05,5,5.9767,0.2988
74,error,0.05,1,7.0753,0.3538
74,flip,0.05,1,7.0753,0.3538
74,hillary,0.05,7,5.6891,0.2845
74,mi,0.05,1,7.0753,0.3538
74,pa,0.05,2,6.6699,0.3335
74,praying,0.05,1,7.0753,0.3538
74,recount,0.05,5,5.9767,0.2988
74,shows,0.05,4,6.1591,0.308
74,stillwithher,0.05,7,5.6891,0.2845
74,wi,0.05,1,7.0753,0.3538
75,is,0.0435,163,2.6686,0.116
75,the,0.0435,295,2.0781,0.0904
75,user,0.0435,347,1.9163,0.0833
75,perfect,0.0435,7,5.6891,0.2474
75,i,0.0435,114,3.0236,0.1315
75,so,0.0435,43,3.9843,0.1732
75,she,0.0435,11,5.2836,0.2297
75,be,0.087,57,3.7081,0.3224
75,if,0.0435,29,4.3673,0.1899
75,great,0.0435,17,4.8781,0.2121
75,gonna,0.0435,4,6.1591,0.2678
75,actually,0.0435,5,5.9767,0.2599
75,beautyandthebeast,0.0435,11,5.2836,0.2297
75,cos,0.0435,1,7.0753,0.3076
75,did,0.0435,12,5.2035,0.2262
75,itd,0.087,1,7.0753,0.6152
75,mean,0.0435,5,5.9767,0.2599
75,really,0.0435,16,4.9353,0.2146
75,sing,0.0435,1,7.0753,0.3076
75,song,0.0435,4,6.1591,0.2678
75,theme,0.0435,2,6.6699,0.29
76,to,0.087,227,2.3391,0.2034
76,me,0.0435,27,4.4363,0.1929
76,but,0.0435,28,4.4012,0.1914
76,not,0.0435,57,3.7081,0.1612
76,as,0.0435,46,3.9183,0.1704
76,say,0.0435,11,5.2836,0.2297
76,it,0.087,70,3.5058,0.3049
76,this,0.0435,78,3.399,0.1478
76,matter,0.0435,4,6.1591,0.2678
76,should,0.0435,14,5.0604,0.22
76,be,0.087,57,3.7081,0.3224
76,dems,0.0435,7,5.6891,0.2474
76,duck,0.0435,1,7.0753,0.3076
76,invertebrates,0.0435,1,7.0753,0.3076
76,lame,0.0435,1,7.0753,0.3076
76,may,0.0435,5,5.9767,0.2599
76,nope,0.0435,1,7.0753,0.3076
76,pains,0.0435,1,7.0753,0.3076
76,session,0.0435,1,7.0753,0.3076
76,tend,0.0435,1,7.0753,0.3076
77,of,0.125,180,2.57,0.3212
77,one,0.125,22,4.633,0.5791
77,cohen,0.125,9,5.4659,0.6832
77,leonard,0.125,9,5.4659,0.6832
77,be,0.125,57,3.7081,0.4635
77,us,0.125,29,4.3673,0.5459
77,cannot,0.125,2,6.6699,0.8337
77,wrong,0.125,4,6.1591,0.7699
78,a,0.0625,191,2.511,0.1569
78,and,0.0625,147,2.7713,0.1732
78,user,0.0625,347,1.9163,0.1198
78,i,0.0625,114,3.0236,0.189
78,man,0.0625,7,5.6891,0.3556
78,love,0.0625,20,4.724,0.2952
78,liked,0.0625,7,5.6891,0.3556
78,video,0.0625,9,5.4659,0.3416
78,adrian,0.0625,1,7.0753,0.4422
78,ali,0.0625,4,6.1591,0.3849
78,bulletproof,0.0625,1,7.0753,0.4422
78,feat,0.0625,1,7.0753,0.4422
78,method,0.0625,1,7.0753,0.4422
78,muhammad,0.0625,4,6.1591,0.3849
78,shaheed,0.0625,1,7.0753,0.4422
78,younge,0.0625,1,7.0753,0.4422
79,a,0.0667,191,2.511,0.1674
79,to,0.0667,227,2.3391,0.1559
79,user,0.0667,347,1.9163,0.1278
79,for,0.0667,152,2.7381,0.1825
79,needs,0.0667,5,5.9767,0.3984
79,trump,0.0667,61,3.6414,0.2428
79,this,0.0667,78,3.399,0.2266
79,donald,0.0667,8,5.5713,0.3714
79,cabinet,0.0667,10,5.3706,0.358
79,his,0.1333,26,4.4727,0.5964
79,idiot,0.0667,1,7.0753,0.4717
79,joke,0.0667,3,6.3822,0.4255
79,nomination,0.0667,1,7.0753,0.4717
79,what,0.0667,31,4.3028,0.2869
80,new,0.1111,19,4.7728,0.5303
80,aleppo,0.1111,7,5.6891,0.6321
80,army,0.1111,3,6.3822,0.7091
80,district,0.1111,1,7.0753,0.7861
80,monitorhttpstcoaekbmmx9y1aleppo,0.1111,1,7.0753,0.7861
80,syria,0.2222,5,5.9767,1.3282
80,syrianarmy,0.1111,1,7.0753,0.7861
80,takes,0.1111,2,6.6699,0.7411
81,of,0.0833,180,2.57,0.2142
81,and,0.0833,147,2.7713,0.2309
81,on,0.0833,108,3.0771,0.2564
81,tony,0.0833,9,5.4659,0.4555
81,statement,0.0833,4,6.1591,0.5133
81,life,0.0833,12,5.2035,0.4336
81,full,0.0833,8,5.5713,0.4643
81,powerful,0.0833,4,6.1591,0.5133
81,romos,0.0833,2,6.6699,0.5558
81,sport,0.0833,2,6.6699,0.5558
81,transcript,0.0833,1,7.0753,0.5896
81,words,0.0833,4,6.1591,0.5133
82,a,0.0769,191,2.511,0.1932
82,of,0.0769,180,2.57,0.1977
82,user,0.1538,347,1.9163,0.2948
82,also,0.0769,7,5.6891,0.4376
82,breathtaking,0.0769,1,7.0753,0.5443
82,defined,0.0769,1,7.0753,0.5443
82,douchebag,0.0769,1,7.0753,0.5443
82,form,0.0769,3,6.3822,0.4909
82,nazi,0.0769,6,5.8226,0.4479
82,philosophy,0.0769,1,7.0753,0.5443
82,socialism,0.0769,2,6.6699,0.5131
82,stuff,0.0769,6,5.8226,0.4479
83,a,0.05,191,2.511,0.1255
83,about,0.05,37,4.1309,0.2065
83,with,0.05,67,3.549,0.1774
83,user,0.05,347,1.9163,0.0958
83,in,0.05,149,2.7579,0.1379
83,business,0.05,5,5.9767,0.2988
83,or,0.05,22,4.633,0.2316
83,that,0.05,74,3.451,0.1726
83,wall,0.05,7,5.6891,0.2845
83,they,0.05,30,4.3345,0.2167
83,read,0.05,7,5.6891,0.2845
83,his,0.1,26,4.4727,0.4473
83,bought,0.05,2,6.6699,0.3335
83,dealsdeplorables,0.05,1,7.0753,0.3538
83,havent,0.05,4,6.1591,0.308
83,history,0.05,3,6.3822,0.3191
83,lemon,0.05,1,7.0753,0.3538
83,scotland,0.05,1,7.0753,0.3538
83,shabby,0.05,1,7.0753,0.3538
84,my,0.0526,49,3.8565,0.203
84,user,0.0526,347,1.9163,0.1009
84,love,0.0526,20,4.724,0.2486
84,this,0.0526,78,3.399,0.1789
84,watching,0.0526,13,5.1294,0.27
84,country,0.0526,7,5.6891,0.2994
84,happiness,0.0526,3,6.3822,0.3359
84,thankyouobama,0.0526,15,4.9959,0.2629
84,an,0.0526,25,4.5104,0.2374
84,2,0.0526,15,4.9959,0.2629
84,u,0.0526,14,5.0604,0.2663
84,betpresents,0.0526,1,7.0753,0.3724
84,brings,0.0526,1,7.0753,0.3724
84,celebration,0.0526,1,7.0753,0.3724
84,eyes,0.0526,1,7.0753,0.3724
84,led,0.0526,1,7.0753,0.3724
84,obama,0.0526,17,4.8781,0.2567
84,tears,0.0526,4,6.1591,0.3242
84,wdignitygrace,0.0526,1,7.0753,0.3724
85,is,0.0526,163,2.6686,0.1405
85,the,0.1579,295,2.0781,0.3281
85,of,0.0526,180,2.57,0.1353
85,in,0.0526,149,2.7579,0.1452
85,that,0.0526,74,3.451,0.1816
85,communist,0.0526,2,6.6699,0.351
85,dictator,0.0526,1,7.0753,0.3724
85,dynasty,0.0526,1,7.0753,0.3724
85,fatty,0.0526,4,6.1591,0.3242
85,hereditary,0.0526,1,7.0753,0.3724
85,keeps,0.0526,2,6.6699,0.351
85,kim,0.0526,13,5.1294,0.27
85,korea,0.0526,3,6.3822,0.3359
85,north,0.0526,6,5.8226,0.3065
85,third,0.0526,7,5.6891,0.2994
85,world,0.0526,10,5.3706,0.2827
85,worst,0.0526,2,6.6699,0.351
86,in,0.1429,149,2.7579,0.394
86,aleppo,0.1429,7,5.6891,0.8127
86,syria,0.1429,5,5.9767,0.8538
86,bodyguard,0.1429,1,7.0753,1.0108
86,hezbollah,0.1429,5,5.9767,0.8538
86,identified,0.1429,1,7.0753,1.0108
86,nasrallahs,0.1429,1,7.0753,1.0108
87,like,0.0833,31,4.3028,0.3586
87,5,0.0833,15,4.9959,0.4163
87,screamqueens,0.0833,5,5.9767,0.4981
87,watching,0.0833,13,5.1294,0.4275
87,finally,0.0833,6,5.8226,0.4852
87,what,0.0833,31,4.3028,0.3586
87,after,0.0833,11,5.2836,0.4403
87,episode,0.0833,3,6.3822,0.5318
87,feels,0.0833,2,6.6699,0.5558
87,forever,0.0833,2,6.6699,0.5558
87,queens,0.0833,1,7.0753,0.5896
87,scream,0.0833,1,7.0753,0.5896
88,altright,0.0588,5,5.9767,0.3516
88,just,0.0588,47,3.8973,0.2293
88,in,0.0588,149,2.7579,0.1622
88,trump,0.0588,61,3.6414,0.2142
88,black,0.0588,10,5.3706,0.3159
88,friday,0.0588,8,5.5713,0.3277
88,doesnt,0.0588,11,5.2836,0.3108
88,day,0.0588,13,5.1294,0.3017
88,advisor,0.0588,1,7.0753,0.4162
88,banned,0.0588,2,6.6699,0.3923
88,bannon,0.0588,13,5.1294,0.3017
88,color,0.0588,2,6.6699,0.3923
88,fit,0.0588,2,6.6699,0.3923
88,scheme,0.0588,1,7.0753,0.4162
88,shopping,0.0588,3,6.3822,0.3754
88,steve,0.0588,13,5.1294,0.3017
88,wants,0.0588,5,5.9767,0.3516
89,the,0.0625,295,2.0781,0.1299
89,with,0.0625,67,3.549,0.2218
89,user,0.125,347,1.9163,0.2395
89,go,0.0625,21,4.6775,0.2923
89,all,0.0625,38,4.1049,0.2566
89,it,0.0625,70,3.5058,0.2191
89,if,0.0625,29,4.3673,0.273
89,comes,0.0625,2,6.6699,0.4169
89,dun,0.125,1,7.0753,0.8844
89,dunnnn,0.0625,1,7.0753,0.4422
89,electors,0.0625,1,7.0753,0.4422
89,popular,0.0625,7,5.6891,0.3556
89,together,0.0625,3,6.3822,0.3989
89,vote,0.0625,7,5.6891,0.3556
90,is,0.0769,163,2.6686,0.2053
90,user,0.0769,347,1.9163,0.1474
90,news,0.0769,12,5.2035,0.4003
90,out,0.0769,28,4.4012,0.3386
90,beautyandthebeast,0.0769,11,5.2836,0.4064
90,editor,0.0769,2,6.6699,0.5131
90,exotic,0.0769,1,7.0753,0.5443
90,fashion,0.0769,3,6.3822,0.4909
90,journal,0.0769,1,7.0753,0.5443
90,managing,0.0769,1,7.0753,0.5443
90,mckesson,0.0769,1,7.0753,0.5443
90,riley,0.0769,1,7.0753,0.5443
90,rose,0.0769,1,7.0753,0.5443
91,is,0.0476,163,2.6686,0.1271
91,the,0.0476,295,2.0781,0.099
91,of,0.0476,180,2.57,0.1224
91,user,0.0476,347,1.9163,0.0913
91,you,0.0476,79,3.3865,0.1613
91,do,0.0476,15,4.9959,0.2379
91,when,0.0476,22,4.633,0.2206
91,think,0.0476,16,4.9353,0.235
91,leaving,0.0476,2,6.6699,0.3176
91,what,0.0476,31,4.3028,0.2049
91,behind,0.0476,2,6.6699,0.3176
91,corruption,0.0476,2,6.6699,0.3176
91,countrys,0.0476,1,7.0753,0.3369
91,humanly,0.0476,2,6.6699,0.3176
91,imminent,0.0476,1,7.0753,0.3369
91,minimum,0.0476,13,5.1294,0.2443
91,prices,0.0476,2,6.6699,0.3176
91,prof,0.0476,2,6.6699,0.3176
91,skyrocketed,0.0476,1,7.0753,0.3369
91,stuffs,0.0476,1,7.0753,0.3369
91,wage,0.0476,12,5.2035,0.2478
92,to,0.0476,227,2.3391,0.1114
92,its,0.0476,34,4.2131,0.2006
92,reject,0.0476,3,6.3822,0.3039
92,on,0.0476,108,3.0771,0.1465
92,saying,0.0476,5,5.9767,0.2846
92,criticism,0.0476,1,7.0753,0.3369
92,enjoy,0.0476,3,6.3822,0.3039
92,fate,0.0476,1,7.0753,0.3369
92,gadafi,0.0476,1,7.0753,0.3369
92,govt,0.0476,4,6.1591,0.2933
92,involvement,0.0476,1,7.0753,0.3369
92,libya,0.1429,2,6.6699,0.9528
92,lives,0.0476,6,5.8226,0.2773
92,post,0.0476,5,5.9767,0.2846
92,saved,0.0476,2,6.6699,0.3176
92,uk,0.1429,4,6.1591,0.8799
92,wishing,0.0476,1,7.0753,0.3369
93,user,0.1111,347,1.9163,0.2129
93,black,0.1111,10,5.3706,0.5967
93,friday,0.1111,8,5.5713,0.619
93,blackfriday,0.1111,11,5.2836,0.5871
93,everybody,0.1111,2,6.6699,0.7411
93,happy,0.1111,10,5.3706,0.5967
93,thewalkingdead,0.1111,8,5.5713,0.619
93,walkers,0.1111,1,7.0753,0.7861
93,zombies,0.1111,1,7.0753,0.7861
94,the,0.1176,295,2.0781,0.2445
94,of,0.0588,180,2.57,0.1512
94,up,0.0588,31,4.3028,0.2531
94,user,0.0588,347,1.9163,0.1127
94,best,0.0588,11,5.2836,0.3108
94,his,0.0588,26,4.4727,0.2631
94,tears,0.0588,4,6.1591,0.3623
94,cried,0.0588,1,7.0753,0.4162
94,dragon,0.0588,1,7.0753,0.4162
94,fantasticbeasts,0.0588,14,5.0604,0.2977
94,fat,0.0588,3,6.3822,0.3754
94,fbnewthttpstco4g5lyjv9s3,0.0588,1,7.0753,0.4162
94,girl,0.0588,1,7.0753,0.4162
94,pearlwhen,0.0588,1,7.0753,0.4162
94,phoenix,0.0588,1,7.0753,0.4162
94,snapped,0.0588,1,7.0753,0.4162
95,in,0.0588,149,2.7579,0.1622
95,live,0.0588,9,5.4659,0.3215
95,on,0.1176,108,3.0771,0.362
